"Data","Hora","Abertura","Maxima","Minima","Fechamento","ULT"
"06/05/2015","00:00:00","22,2023","22,5171","20,0870","20,1274","109,4100"
"05/05/2015","00:00:00","20,0870","21,8874","19,9901","21,8470","109,4100"
"04/05/2015","00:00:00","19,4572","20,0062","19,1505","20,0062","109,4100"
"30/04/2015","00:00:00","16,6315","18,3754","16,4458","18,2866","109,4100"
"29/04/2015","00:00:00","17,4792","17,6568","17,0271","17,0433","109,4100"
"28/04/2015","00:00:00","19,1585","19,4895","17,8183","18,2058","109,4100"
"27/04/2015","00:00:00","18,8517","20,0305","18,6015","18,9405","109,4100"
"24/04/2015","00:00:00","17,7214","19,0132","17,6811","18,7306","109,4100"
"23/04/2015","00:00:00","15,5497","17,1563","15,5497","17,0271","109,4100"
"22/04/2015","00:00:00","14,7504","15,7919","14,7019","15,7030","109,4100"
"20/04/2015","00:00:00","14,4194","14,6293","14,2983","14,3144","109,4100"
"17/04/2015","00:00:00","14,4597","14,6293","14,3386","14,3709","109,4100"
"16/04/2015","00:00:00","14,9038","15,1137","14,5405","14,5808","109,4100"
"15/04/2015","00:00:00","14,8957","15,1056","14,6131","15,0168","109,4100"
"14/04/2015","00:00:00","14,4958","15,0428","14,4958","14,6521","109,4100"
"13/04/2015","00:00:00","14,3786","14,7458","14,0972","14,2535","109,4100"
"10/04/2015","00:00:00","14,6911","14,7927","14,3942","14,3942","109,4100"
"09/04/2015","00:00:00","14,4176","14,7927","14,2145","14,6911","109,4100"
"08/04/2015","00:00:00","15,1991","15,2772","14,5583","14,6521","109,4100"
"07/04/2015","00:00:00","14,3395","15,0037","14,2770","14,8474","109,4100"
"06/04/2015","00:00:00","14,2535","14,4567","13,9722","14,1676","109,4100"
"02/04/2015","00:00:00","13,6440","14,1754","13,4174","14,0660","109,4100"
"01/04/2015","00:00:00","13,8941","13,9175","13,5737","13,7065","109,4100"
"31/03/2015","00:00:00","14,3082","14,3551","13,9331","14,0191","109,4100"
"30/03/2015","00:00:00","14,5505","14,6364","14,2457","14,5505","109,4100"
"27/03/2015","00:00:00","14,7146","14,7537","14,1988","14,3395","109,4100"
"26/03/2015","00:00:00","15,3163","15,4804","14,7849","14,7849","109,4100"
"25/03/2015","00:00:00","15,4257","15,5820","15,0662","15,4413","109,4100"
"24/03/2015","00:00:00","15,7852","15,9649","15,1678","15,3007","109,4100"
"23/03/2015","00:00:00","15,8867","15,9883","15,5351","15,9258","109,4100"
"20/03/2015","00:00:00","15,2147","15,8242","14,9178","15,8242","109,4100"
"19/03/2015","00:00:00","15,3554","15,3710","14,9646","14,9646","109,4100"
"18/03/2015","00:00:00","15,2772","15,4023","14,9490","15,3085","109,4100"
"17/03/2015","00:00:00","14,8318","15,6289","14,8240","15,5351","109,4100"
"16/03/2015","00:00:00","14,9021","15,1053","14,4801","14,7693","109,4100"
"13/03/2015","00:00:00","14,5349","14,9490","14,1832","14,7537","109,4100"
"12/03/2015","00:00:00","14,9412","15,2850","14,7380","14,7380","109,4100"
"11/03/2015","00:00:00","14,9490","14,9881","14,6755","14,7380","109,4100"
"10/03/2015","00:00:00","14,9490","15,2616","14,8787","14,9256","109,4100"
"09/03/2015","00:00:00","15,1834","15,4491","14,9646","15,2694","109,4100"
"06/03/2015","00:00:00","15,1991","15,5273","14,9021","15,3085","109,4100"
"05/03/2015","00:00:00","15,9258","15,9258","15,1522","15,2381","109,4100"
"04/03/2015","00:00:00","16,0040","16,1524","15,6992","15,9336","109,4100"
"03/03/2015","00:00:00","16,1837","16,5041","16,1134","16,2462","109,4100"
"02/03/2015","00:00:00","16,5353","16,6057","15,9336","16,0665","109,4100"
"27/02/2015","00:00:00","16,6838","16,9026","16,4963","16,6057","109,4100"
"26/02/2015","00:00:00","17,0902","17,1449","16,3165","16,6057","109,4100"
"25/02/2015","00:00:00","17,0589","17,3949","17,0355","17,3012","109,4100"
"24/02/2015","00:00:00","16,9183","17,4184","16,8714","17,2230","109,4100"
"23/02/2015","00:00:00","17,2699","17,4106","16,7073","16,8948","109,4100"
"20/02/2015","00:00:00","17,3559","17,7466","17,1527","17,6763","109,4100"
"19/02/2015","00:00:00","17,8794","17,8794","17,2230","17,2699","109,4100"
"18/02/2015","00:00:00","17,7388","17,9732","17,7231","17,7466","109,4100"
"13/02/2015","00:00:00","17,1058","17,7388","17,0433","17,5669","109,4100"
"12/02/2015","00:00:00","16,9573","17,0902","16,6213","16,8636","109,4100"
"11/02/2015","00:00:00","15,8867","16,5510","15,8867","16,4885","109,4100"
"10/02/2015","00:00:00","16,6291","16,8870","15,9414","15,9414","109,4100"
"09/02/2015","00:00:00","15,8242","17,0824","15,7930","16,8714","109,4100"
"06/02/2015","00:00:00","15,7930","16,1212","15,5976","15,9571","109,4100"
"05/02/2015","00:00:00","16,0665","16,5432","15,9649","15,9805","109,4100"
"04/02/2015","00:00:00","16,3165","16,5432","15,7539","16,0587","109,4100"
"03/02/2015","00:00:00","15,8946","16,5822","15,7305","16,3087","109,4100"
"02/02/2015","00:00:00","14,8084","15,4882","14,5739","15,4257","109,4100"
"30/01/2015","00:00:00","13,8316","14,5974","13,7925","14,5427","109,4100"
"29/01/2015","00:00:00","14,8474","15,0115","13,9957","14,1051","109,4100"
"28/01/2015","00:00:00","14,6286","15,1209","14,5739","14,8084","109,4100"
"27/01/2015","00:00:00","15,1366","15,2694","14,5192","14,8474","109,4100"
"26/01/2015","00:00:00","15,6367","15,7148","15,2928","15,3007","109,4100"
"23/01/2015","00:00:00","16,8010","16,8792","15,9961","16,0352","109,4100"
"22/01/2015","00:00:00","17,4653","17,8716","17,0042","17,1214","109,4100"
"21/01/2015","00:00:00","17,0902","17,4106","16,8089","17,2543","109,4100"
"20/01/2015","00:00:00","17,2543","17,2543","16,8167","16,9886","109,4100"
"19/01/2015","00:00:00","16,7620","16,9417","16,6447","16,9183","109,4100"
"16/01/2015","00:00:00","16,4494","17,3637","16,2931","17,0980","109,4100"
"15/01/2015","00:00:00","16,2540","16,6135","15,9805","16,3634","109,4100"
"14/01/2015","00:00:00","17,0355","17,1918","16,1681","16,1759","109,4100"
"13/01/2015","00:00:00","17,7388","18,0748","17,5903","17,5903","109,4100"
"12/01/2015","00:00:00","17,2777","17,6997","17,1371","17,6919","109,4100"
"09/01/2015","00:00:00","17,6528","17,8560","17,4184","17,4653","109,4100"
"08/01/2015","00:00:00","17,7935","17,8794","17,2777","17,8482","109,4100"
"07/01/2015","00:00:00","17,4418","17,8247","17,1683","17,6606","109,4100"
"06/01/2015","00:00:00","16,6213","17,2933","16,4650","17,0355","109,4100"
"05/01/2015","00:00:00","16,2228","16,5119","16,0274","16,3791","109,4100"
"02/01/2015","00:00:00","16,9573","17,1527","16,4572","16,6291","109,4100"
"30/12/2014","00:00:00","17,4887","17,6684","17,0980","17,1214","109,4100"
"29/12/2014","00:00:00","16,9573","17,3871","16,9573","17,2777","109,4100"
"26/12/2014","00:00:00","17,3637","17,5121","16,9417","16,9417","109,4100"
"23/12/2014","00:00:00","16,5275","17,4262","16,4494","17,3637","109,4100"
"22/12/2014","00:00:00","17,1058","17,1996","16,5275","16,6994","109,4100"
"19/12/2014","00:00:00","15,8633","16,8557","15,6523","16,8557","109,4100"
"18/12/2014","00:00:00","15,6289","15,6523","15,1991","15,5976","109,4100"
"17/12/2014","00:00:00","15,2772","15,5117","15,1131","15,4023","109,4100"
"16/12/2014","00:00:00","14,3239","15,3319","14,2223","15,1209","109,4100"
"15/12/2014","00:00:00","14,8865","15,1287","14,4880","14,6052","109,4100"
"12/12/2014","00:00:00","15,0584","15,3866","14,7771","14,7771","109,4100"
"11/12/2014","00:00:00","15,5664","15,5820","14,9490","15,1366","109,4100"
"10/12/2014","00:00:00","16,1290","16,2697","15,5742","15,5742","109,4100"
"09/12/2014","00:00:00","15,9493","16,4728","15,8555","16,1759","109,4100"
"08/12/2014","00:00:00","17,0277","17,0824","16,4181","16,5510","109,4100"
"05/12/2014","00:00:00","16,9183","17,2230","16,7229","17,0980","109,4100"
"04/12/2014","00:00:00","17,1996","17,1996","16,7307","16,9339","109,4100"
"03/12/2014","00:00:00","17,0589","17,3480","16,8948","17,1527","109,4100"
"02/12/2014","00:00:00","17,5434","17,7700","16,9183","16,9183","109,4100"
"01/12/2014","00:00:00","17,8482","17,9966","17,2621","17,3637","109,4100"
"28/11/2014","00:00:00","18,1607","18,4811","18,0045","18,2076","109,4100"
"27/11/2014","00:00:00","18,1764","18,5515","17,9576","17,9576","109,4100"
"26/11/2014","00:00:00","18,7625","18,7937","18,0045","18,0045","109,4100"
"25/11/2014","00:00:00","18,5905","18,7234","18,4108","18,7234","109,4100"
"24/11/2014","00:00:00","18,7546","18,8562","18,3405","18,5202","109,4100"
"21/11/2014","00:00:00","18,1217","18,8328","17,7857","18,4343","109,4100"
"19/11/2014","00:00:00","17,0745","17,3871","16,9339","17,3168","109,4100"
"18/11/2014","00:00:00","17,8794","17,8872","17,1996","17,2152","109,4100"
"17/11/2014","00:00:00","17,9185","18,1139","17,7778","17,9185","109,4100"
"14/11/2014","00:00:00","17,4184","18,0513","17,2386","17,9732","109,4100"
"13/11/2014","00:00:00","17,5981","17,8482","17,5434","17,5512","109,4100"
"12/11/2014","00:00:00","17,6528","18,0123","17,5825","17,5981","109,4100"
"11/11/2014","00:00:00","17,9263","18,0123","17,4106","17,6372","109,4100"
"10/11/2014","00:00:00","19,1454","19,1454","18,2076","18,2076","109,4100"
"07/11/2014","00:00:00","18,4890","19,0282","18,4890","18,7703","109,4100"
"06/11/2014","00:00:00","18,3952","18,6609","18,2154","18,4811","109,4100"
"05/11/2014","00:00:00","18,5593","18,9734","18,3327","18,7546","109,4100"
"04/11/2014","00:00:00","19,3642","19,4032","18,5984","18,8406","109,4100"
"03/11/2014","00:00:00","19,3017","19,4579","18,9969","19,4579","109,4100"
"31/10/2014","00:00:00","18,7156","19,5361","18,6062","19,5361","109,4100"
"30/10/2014","00:00:00","18,6062","18,8328","18,3639","18,5202","109,4100"
"29/10/2014","00:00:00","20,3097","20,5676","19,3485","19,3485","109,4100"
"28/10/2014","00:00:00","20,9036","20,9192","20,2628","20,4269","109,4100"
"27/10/2014","00:00:00","20,8489","21,0990","20,4660","20,5910","109,4100"
"24/10/2014","00:00:00","21,0130","21,9429","21,0130","21,4506","109,4100"
"23/10/2014","00:00:00","20,6379","21,5600","20,5520","21,2943","109,4100"
"22/10/2014","00:00:00","20,9114","21,1224","20,6379","20,9114","109,4100"
"21/10/2014","00:00:00","20,4035","21,0521","20,2550","20,9114","109,4100"
"20/10/2014","00:00:00","20,7083","20,8098","20,3722","20,5910","109,4100"
"17/10/2014","00:00:00","20,8645","21,1615","20,4582","20,8020","109,4100"
"16/10/2014","00:00:00","20,7937","20,9519","20,1081","20,6279","109,4100"
"15/10/2014","00:00:00","20,9820","21,3738","20,6731","21,3210","109,4100"
"14/10/2014","00:00:00","20,9067","21,6525","20,7861","21,3286","109,4100"
"13/10/2014","00:00:00","20,4546","21,1854","20,3718","20,7108","109,4100"
"10/10/2014","00:00:00","20,1533","20,2738","19,7766","19,7766","109,4100"
"09/10/2014","00:00:00","20,8916","20,8916","20,1533","20,2663","109,4100"
"08/10/2014","00:00:00","20,9067","20,9368","20,4396","20,6204","109,4100"
"07/10/2014","00:00:00","20,9443","20,9670","20,5375","20,6430","109,4100"
"06/10/2014","00:00:00","21,0574","21,2005","20,5074","20,5978","109,4100"
"03/10/2014","00:00:00","20,6807","20,8389","20,2362","20,4923","109,4100"
"02/10/2014","00:00:00","20,2663","20,9745","20,0553","20,8012","109,4100"
"01/10/2014","00:00:00","20,0779","20,7259","20,0403","20,2136","109,4100"
"30/09/2014","00:00:00","20,1005","20,6957","19,7766","20,2286","109,4100"
"29/09/2014","00:00:00","19,7766","20,3341","19,6937","19,9951","109,4100"
"26/09/2014","00:00:00","20,6505","20,7635","20,3190","20,3190","109,4100"
"25/09/2014","00:00:00","20,7937","20,7937","20,3718","20,6053","109,4100"
"24/09/2014","00:00:00","20,7560","21,1327","20,7560","20,8238","109,4100"
"23/09/2014","00:00:00","20,5903","20,8765","20,5601","20,7560","109,4100"
"22/09/2014","00:00:00","20,9820","20,9820","20,3115","20,5526","109,4100"
"19/09/2014","00:00:00","21,7203","21,9012","21,3361","21,3361","109,4100"
"18/09/2014","00:00:00","21,8108","22,2327","21,7354","21,9162","109,4100"
"17/09/2014","00:00:00","22,1874","22,2251","21,7655","21,8936","109,4100"
"16/09/2014","00:00:00","21,8334","22,2779","21,7053","21,9614","109,4100"
"15/09/2014","00:00:00","21,7655","22,0292","21,6827","21,9313","109,4100"
"12/09/2014","00:00:00","21,2231","21,6601","21,0950","21,5621","109,4100"
"11/09/2014","00:00:00","21,4642","21,5094","21,2382","21,3662","109,4100"
"10/09/2014","00:00:00","21,4642","21,6751","21,1704","21,3964","109,4100"
"09/09/2014","00:00:00","21,1327","21,7655","21,1327","21,5546","109,4100"
"08/09/2014","00:00:00","21,3135","21,3587","20,9443","21,1704","109,4100"
"05/09/2014","00:00:00","21,4642","21,6073","20,9971","21,2834","109,4100"
"04/09/2014","00:00:00","21,8334","21,8936","21,6073","21,6073","109,4100"
"03/09/2014","00:00:00","21,7429","22,2251","21,6676","21,8484","109,4100"
"02/09/2014","00:00:00","21,9388","22,0744","21,6224","21,6601","109,4100"
"01/09/2014","00:00:00","22,1874","22,2251","21,7580","21,8108","109,4100"
"29/08/2014","00:00:00","22,2251","22,3381","21,7053","21,9388","109,4100"
"28/08/2014","00:00:00","22,6546","22,7751","21,9313","22,0970","109,4100"
"27/08/2014","00:00:00","23,5059","23,5210","23,1141","23,1141","109,4100"
"26/08/2014","00:00:00","23,3929","23,6415","23,2196","23,3703","109,4100"
"25/08/2014","00:00:00","23,7545","23,7545","23,4531","23,4833","109,4100"
"22/08/2014","00:00:00","23,6867","23,6942","23,4758","23,6340","109,4100"
"21/08/2014","00:00:00","23,8826","24,0785","23,6792","23,7771","109,4100"
"20/08/2014","00:00:00","23,6490","24,0333","23,5436","23,9353","109,4100"
"19/08/2014","00:00:00","23,3929","23,7545","23,2874","23,5436","109,4100"
"18/08/2014","00:00:00","23,5059","23,5812","23,2045","23,5360","109,4100"
"15/08/2014","00:00:00","23,2799","23,4305","23,0991","23,3552","109,4100"
"14/08/2014","00:00:00","23,4305","23,5436","22,8052","23,0463","109,4100"
"13/08/2014","00:00:00","23,9203","23,9730","23,3552","23,6114","109,4100"
"12/08/2014","00:00:00","23,9956","24,1463","23,8977","24,1161","109,4100"
"11/08/2014","00:00:00","24,1086","24,3422","23,9881","23,9881","109,4100"
"08/08/2014","00:00:00","23,7319","24,0408","23,6264","23,8148","109,4100"
"07/08/2014","00:00:00","24,1463","24,2141","23,7620","23,8072","109,4100"
"06/08/2014","00:00:00","23,8298","24,1613","23,7696","23,9579","109,4100"
"05/08/2014","00:00:00","24,1086","24,1086","23,7771","23,8223","109,4100"
"04/08/2014","00:00:00","24,0031","24,2141","23,7696","24,2141","109,4100"
"01/08/2014","00:00:00","24,4476","24,5230","23,8449","23,9353","109,4100"
"31/07/2014","00:00:00","24,1764","24,8243","24,1312","24,5230","109,4100"
"30/07/2014","00:00:00","24,8243","24,8545","24,2216","24,2744","109,4100"
"29/07/2014","00:00:00","24,8620","25,0503","24,7264","24,8017","109,4100"
"28/07/2014","00:00:00","24,5380","24,8997","24,5380","24,7264","109,4100"
"25/07/2014","00:00:00","24,3346","24,4853","24,2970","24,3949","109,4100"
"24/07/2014","00:00:00","24,1538","24,5606","24,1011","24,3648","109,4100"
"23/07/2014","00:00:00","23,9579","24,2668","23,8977","23,9052","109,4100"
"22/07/2014","00:00:00","23,9579","24,2141","23,9579","24,0107","109,4100"
"21/07/2014","00:00:00","23,7244","23,8977","23,5285","23,7771","109,4100"
"18/07/2014","00:00:00","24,1086","24,1086","23,6566","23,6942","109,4100"
"17/07/2014","00:00:00","23,9579","24,0559","23,6867","23,7168","109,4100"
"16/07/2014","00:00:00","23,6340","24,1689","23,6340","24,0483","109,4100"
"15/07/2014","00:00:00","23,2799","23,5737","23,2799","23,4004","109,4100"
"14/07/2014","00:00:00","23,3175","23,5059","23,2045","23,2497","109,4100"
"11/07/2014","00:00:00","23,2045","23,3552","22,9032","23,1292","109,4100"
"10/07/2014","00:00:00","23,2196","23,3401","22,9860","23,2045","109,4100"
"08/07/2014","00:00:00","23,3175","23,3703","23,0312","23,2121","109,4100"
"07/07/2014","00:00:00","23,3552","23,5134","23,0614","23,2045","109,4100"
"04/07/2014","00:00:00","23,4833","23,5436","23,3552","23,5210","109,4100"
"03/07/2014","00:00:00","23,0237","23,6415","23,0237","23,3853","109,4100"
"02/07/2014","00:00:00","22,4511","23,0011","22,3984","22,9333","109,4100"
"01/07/2014","00:00:00","22,2251","22,5792","22,2251","22,3381","109,4100"
"30/06/2014","00:00:00","21,8560","22,0895","21,7053","22,0292","109,4100"
"27/06/2014","00:00:00","22,0669","22,2553","21,8484","21,8936","109,4100"
"26/06/2014","00:00:00","21,8409","22,4135","21,8409","22,1046","109,4100"
"25/06/2014","00:00:00","21,5395","21,9012","21,4491","21,5923","109,4100"
"24/06/2014","00:00:00","21,9238","22,0669","21,5772","21,6299","109,4100"
"23/06/2014","00:00:00","21,9238","22,1347","21,7806","21,9313","109,4100"
"20/06/2014","00:00:00","21,6977","21,8409","21,4717","21,6751","109,4100"
"18/06/2014","00:00:00","21,4717","21,8183","21,4190","21,7354","109,4100"
"17/06/2014","00:00:00","21,4039","21,4567","21,2909","21,4341","109,4100"
"16/06/2014","00:00:00","21,6601","21,6601","21,2532","21,4115","109,4100"
"13/06/2014","00:00:00","21,6601","21,8786","21,4567","21,5471","109,4100"
"11/06/2014","00:00:00","22,5265","22,5491","22,0820","22,3306","109,4100"
"10/06/2014","00:00:00","22,3607","22,4135","21,9087","22,1799","109,4100"
"09/06/2014","00:00:00","22,1573","22,4511","22,1196","22,3231","109,4100"
"06/06/2014","00:00:00","22,1498","22,3005","21,9539","22,1272","109,4100"
"05/06/2014","00:00:00","21,7882","22,0217","21,6601","21,6827","109,4100"
"04/06/2014","00:00:00","21,6977","22,0292","21,6676","21,7882","109,4100"
"03/06/2014","00:00:00","21,9539","21,9991","21,6073","21,7354","109,4100"
"02/06/2014","00:00:00","21,6751","22,1272","21,5847","21,9539","109,4100"
"30/05/2014","00:00:00","21,5847","21,8032","21,3135","21,3964","109,4100"
"29/05/2014","00:00:00","22,0368","22,1046","21,7354","22,1046","109,4100"
"28/05/2014","00:00:00","21,8936","22,0368","21,7429","21,9162","109,4100"
"27/05/2014","00:00:00","22,1874","22,3758","21,9162","21,9162","109,4100"
"26/05/2014","00:00:00","22,1874","22,4285","22,1422","22,3005","109,4100"
"23/05/2014","00:00:00","22,2176","22,2854","21,9388","22,0443","109,4100"
"22/05/2014","00:00:00","21,9840","22,4587","21,9765","22,1046","109,4100"
"21/05/2014","00:00:00","21,9991","22,1422","21,7655","21,7655","109,4100"
"20/05/2014","00:00:00","22,1874","22,3381","21,7354","21,7429","109,4100"
"19/05/2014","00:00:00","22,6772","22,6772","22,1874","22,2025","109,4100"
"16/05/2014","00:00:00","23,2422","23,2497","22,7374","22,9032","109,4100"
"15/05/2014","00:00:00","23,5436","23,6792","23,2196","23,4305","109,4100"
"14/05/2014","00:00:00","23,1593","23,7168","23,1443","23,6490","109,4100"
"13/05/2014","00:00:00","23,0162","23,3025","22,9032","23,0915","109,4100"
"12/05/2014","00:00:00","22,5265","23,1292","22,3683","23,0539","109,4100"
"09/05/2014","00:00:00","22,2402","22,3532","22,0142","22,0142","109,4100"
"08/05/2014","00:00:00","22,7073","22,7525","22,0142","22,2025","109,4100"
"07/05/2014","00:00:00","22,5189","22,7826","22,3532","22,5792","109,4100"
"06/05/2014","00:00:00","22,5265","22,9182","22,4361","22,4662","109,4100"
"05/05/2014","00:00:00","22,8203","22,9333","22,4285","22,6847","109,4100"
"02/05/2014","00:00:00","22,3080","22,8956","22,1347","22,7525","109,4100"
"30/04/2014","00:00:00","22,1347","22,3532","21,6375","22,1498","109,4100"
"29/04/2014","00:00:00","22,5114","22,5717","22,3155","22,4361","109,4100"
"28/04/2014","00:00:00","22,5340","22,6018","21,9539","22,2929","109,4100"
"25/04/2014","00:00:00","23,0539","23,1292","22,6621","22,8429","109,4100"
"24/04/2014","00:00:00","22,9785","23,4682","22,8052","23,1970","109,4100"
"23/04/2014","00:00:00","23,1292","23,2045","22,7600","22,8203","109,4100"
"22/04/2014","00:00:00","23,6340","23,6340","23,1367","23,1367","109,4100"
"17/04/2014","00:00:00","23,4682","24,0408","23,3929","23,8449","109,4100"
"16/04/2014","00:00:00","23,4682","23,6716","23,2949","23,4155","109,4100"
"15/04/2014","00:00:00","23,9579","24,2970","22,7902","23,3100","109,4100"
"14/04/2014","00:00:00","24,1972","24,3584","24,0066","24,1019","109,4100"
"11/04/2014","00:00:00","23,9040","24,1605","23,5596","24,1605","109,4100"
"10/04/2014","00:00:00","24,1092","24,2485","23,8161","24,0359","109,4100"
"09/04/2014","00:00:00","24,3291","24,5196","23,9920","24,1678","109,4100"
"08/04/2014","00:00:00","24,6662","25,2377","24,2778","24,3730","109,4100"
"07/04/2014","00:00:00","24,1752","24,4976","23,9553","24,4317","109,4100"
"04/04/2014","00:00:00","24,2924","24,4390","23,8014","23,8014","109,4100"
"03/04/2014","00:00:00","23,7428","24,2265","23,5376","24,1166","109,4100"
"02/04/2014","00:00:00","22,9807","24,1972","22,9661","23,8381","109,4100"
"01/04/2014","00:00:00","23,2299","23,3325","22,7535","22,9807","109,4100"
"31/03/2014","00:00:00","22,9367","23,4497","22,9367","23,0247","109,4100"
"28/03/2014","00:00:00","22,9367","23,0906","22,5044","22,7242","109,4100"
"27/03/2014","00:00:00","22,6509","22,8561","22,4531","22,7975","109,4100"
"26/03/2014","00:00:00","22,9001","22,9441","22,3212","22,3285","109,4100"
"25/03/2014","00:00:00","22,7169","22,8708","22,4897","22,5850","109,4100"
"24/03/2014","00:00:00","22,4238","22,5557","22,1893","22,4091","109,4100"
"21/03/2014","00:00:00","21,7643","22,5484","21,7276","22,2992","109,4100"
"20/03/2014","00:00:00","21,6104","22,0794","21,4418","21,8962","109,4100"
"19/03/2014","00:00:00","21,8375","22,1380","21,6030","21,6983","109,4100"
"18/03/2014","00:00:00","21,6397","21,9694","21,4491","21,8449","109,4100"
"17/03/2014","00:00:00","21,4491","22,0207","21,4345","21,4785","109,4100"
"14/03/2014","00:00:00","21,5004","21,7349","21,3099","21,4418","109,4100"
"13/03/2014","00:00:00","22,1673","22,3945","21,4125","21,4711","109,4100"
"12/03/2014","00:00:00","21,6177","22,2186","21,4785","22,0647","109,4100"
"11/03/2014","00:00:00","22,2039","22,3432","21,6030","21,6543","109,4100"
"10/03/2014","00:00:00","21,9914","22,1233","21,6177","22,0134","109,4100"
"07/03/2014","00:00:00","23,0833","23,2152","22,3065","22,3871","109,4100"
"06/03/2014","00:00:00","23,5303","23,5816","23,2592","23,2665","109,4100"
"05/03/2014","00:00:00","23,7062","23,9920","23,2738","23,3398","109,4100"
"28/02/2014","00:00:00","24,2118","24,3291","23,8674","24,1825","109,4100"
"27/02/2014","00:00:00","24,2558","24,5855","23,9334","24,1898","109,4100"
"26/02/2014","00:00:00","23,8674","24,1532","23,5816","23,8308","109,4100"
"25/02/2014","00:00:00","24,3291","24,3584","23,7355","23,8234","109,4100"
"24/02/2014","00:00:00","25,3330","25,3330","24,6662","24,6735","109,4100"
"21/02/2014","00:00:00","25,4649","25,5602","25,2084","25,3623","109,4100"
"20/02/2014","00:00:00","25,4503","25,5822","25,2817","25,2964","109,4100"
"19/02/2014","00:00:00","25,3183","25,7141","25,1864","25,5895","109,4100"
"18/02/2014","00:00:00","25,3916","25,7873","25,2817","25,3330","109,4100"
"17/02/2014","00:00:00","25,6188","25,7141","25,2744","25,2744","109,4100"
"14/02/2014","00:00:00","25,2817","25,6115","25,0985","25,5309","109,4100"
"13/02/2014","00:00:00","25,0985","25,2451","24,7761","25,1498","109,4100"
"12/02/2014","00:00:00","25,3916","25,5528","25,1351","25,2524","109,4100"
"11/02/2014","00:00:00","24,9153","25,3770","24,6222","25,2744","109,4100"
"10/02/2014","00:00:00","24,8640","25,2304","24,6002","24,6515","109,4100"
"07/02/2014","00:00:00","25,1205","25,3770","24,7614","24,9519","109,4100"
"06/02/2014","00:00:00","24,9153","25,4869","24,6881","25,1058","109,4100"
"05/02/2014","00:00:00","23,9993","24,6295","23,9334","24,5489","109,4100"
"04/02/2014","00:00:00","23,8308","24,1459","23,4277","23,9407","109,4100"
"03/02/2014","00:00:00","24,1605","24,1825","23,5157","23,5450","109,4100"
"31/01/2014","00:00:00","23,5816","24,2998","23,4790","24,2191","109,4100"
"30/01/2014","00:00:00","24,2704","24,4610","23,7502","23,8161","109,4100"
"29/01/2014","00:00:00","23,2665","24,6002","23,0686","24,2558","109,4100"
"28/01/2014","00:00:00","23,2885","23,4937","23,1932","23,2665","109,4100"
"27/01/2014","00:00:00","22,9661","23,0540","22,4971","22,8048","109,4100"
"24/01/2014","00:00:00","22,5777","23,0100","22,5337","22,9001","109,4100"
"23/01/2014","00:00:00","22,9367","23,3031","22,6583","22,6656","109,4100"
"22/01/2014","00:00:00","22,9587","23,4570","22,7975","23,3105","109,4100"
"21/01/2014","00:00:00","23,3471","23,3691","22,7389","22,7755","109,4100"
"20/01/2014","00:00:00","23,5669","23,7721","23,1273","23,2958","109,4100"
"17/01/2014","00:00:00","24,0433","24,1532","23,7208","23,8088","109,4100"
"16/01/2014","00:00:00","24,1678","24,4463","23,8821","24,0579","109,4100"
"15/01/2014","00:00:00","23,5230","23,8308","23,3251","23,7795","109,4100"
"14/01/2014","00:00:00","23,4204","23,6402","23,2518","23,4644","109,4100"
"13/01/2014","00:00:00","23,4937","23,7795","23,3544","23,4790","109,4100"
"10/01/2014","00:00:00","23,6402","24,0799","23,5743","23,6329","109,4100"
"09/01/2014","00:00:00","24,5342","24,5342","23,5596","23,6622","109,4100"
"08/01/2014","00:00:00","24,5416","24,6515","24,3804","24,5342","109,4100"
"07/01/2014","00:00:00","24,9226","25,1718","24,2704","24,3657","109,4100"
"06/01/2014","00:00:00","24,6442","24,9813","24,4683","24,9813","109,4100"
"03/01/2014","00:00:00","25,5089","25,5089","24,7761","24,7761","109,4100"
"02/01/2014","00:00:00","26,3150","26,4176","25,3330","25,5089","109,4100"
"30/12/2013","00:00:00","26,2930","26,4615","26,0218","26,1684","109,4100"
"27/12/2013","00:00:00","25,5675","26,1464","25,4722","26,0145","109,4100"
"26/12/2013","00:00:00","25,5235","25,5748","25,3037","25,4356","109,4100"
"23/12/2013","00:00:00","25,2451","25,4429","25,1132","25,3257","109,4100"
"20/12/2013","00:00:00","25,4649","25,7067","25,0985","25,2451","109,4100"
"19/12/2013","00:00:00","25,5015","25,7287","25,2231","25,7287","109,4100"
"18/12/2013","00:00:00","25,3330","25,3330","25,0252","25,1864","109,4100"
"17/12/2013","00:00:00","25,0399","25,5089","25,0106","25,1132","109,4100"
"16/12/2013","00:00:00","25,1571","25,4136","25,1132","25,2011","109,4100"
"13/12/2013","00:00:00","25,6481","25,6481","25,0032","25,1571","109,4100"
"12/12/2013","00:00:00","25,6481","25,6481","25,1132","25,3183","109,4100"
"11/12/2013","00:00:00","25,9632","25,9999","25,4283","25,4283","109,4100"
"10/12/2013","00:00:00","26,2270","26,5275","25,9046","25,9559","109,4100"
"09/12/2013","00:00:00","26,0365","26,3443","25,9925","26,3076","109,4100"
"06/12/2013","00:00:00","26,3809","26,4322","26,0072","26,0585","109,4100"
"05/12/2013","00:00:00","25,8167","26,4176","25,8167","26,1098","109,4100"
"04/12/2013","00:00:00","25,9266","26,0585","25,6994","25,8093","109,4100"
